Date,Time,Site,Unit ID,User ID,F,DO %,DO mg/L,C-uS/cm,SAL-PSU,pH,ORP mV,Chl RFU,PE RFU
12/22/24,04:38:23PM,MiniOcean,,,76,792,55.08,48453,31.99,8.13,179.1,7.74,43.03
12/22/24,04:53:23PM,MiniOcean,,,76,735.6,51.17,48447,32,8.12,179.7,7.6,41.85
12/22/24,05:08:23PM,MiniOcean,,,76,681.6,47.41,48453,31.99,8.12,180.1,7.6,44.74
12/22/24,05:23:23PM,MiniOcean,,,76,634.9,44.14,48475,32,8.11,178.4,7.41,44.1
12/22/24,05:38:23PM,MiniOcean,,,76,585.8,40.73,48481,32,8.1,178.2,7.03,43.64
12/22/24,05:53:23PM,MiniOcean,,,76,541.4,37.64,48480,32,8.1,178.4,6.62,40.71
12/22/24,06:08:23PM,MiniOcean,,,75.9,502.3,34.96,48428,32.01,8.09,179.3,5.04,40.68
12/22/24,06:23:23PM,MiniOcean,,,75.8,423.5,29.5,48390,32.01,8.09,181.1,4.38,37.63
12/22/24,06:38:23PM,MiniOcean,,,75.8,363.3,25.33,48346,32.01,8.08,183,4.11,36.26
12/22/24,06:53:23PM,MiniOcean,,,75.7,291.9,20.36,48309,32,8.07,182.2,5.01,31.7
12/22/24,07:08:23PM,MiniOcean,,,75.7,232.1,16.19,48280,32.01,8.06,182.8,4.4,27.64
12/22/24,07:23:23PM,MiniOcean,,,75.6,197.1,13.76,48260,32.02,8.06,182.9,8.71,40.73
12/22/24,07:38:23PM,MiniOcean,,,75.5,153,10.69,48232,32.02,8.05,180.6,4.2,34.79
12/22/24,07:53:22PM,MiniOcean,,,75.4,121.5,8.49,48185,32.02,8.05,179.5,3.53,25.93
12/22/24,08:08:22PM,MiniOcean,,,75.3,90.8,6.35,48141,32.02,8.05,179.6,3.45,23.04
12/22/24,08:23:22PM,MiniOcean,,,75.3,50.8,3.56,48108,32.03,8.04,179.9,3.31,20.54
12/22/24,08:38:22PM,MiniOcean,,,75.2,18.6,1.3,48092,32.03,8.05,177.8,3.11,19.02
12/22/24,08:53:22PM,MiniOcean,,,75.2,24.4,1.71,48065,32.03,8.05,174.6,3.1,18.9
12/22/24,09:08:22PM,MiniOcean,,,75.1,13.5,0.95,48042,32.04,8.04,174.8,2.82,17.19
12/22/24,09:23:22PM,MiniOcean,,,75.1,2.2,0.15,48036,32.03,8.04,174.4,2.63,37.67
12/22/24,09:38:22PM,MiniOcean,,,75.1,-19.7,-1.38,48008,32.03,8.04,174.5,2.9,15.46
12/22/24,09:53:22PM,MiniOcean,,,75,-12.8,-0.9,48004,32.04,8.04,174,2.5,16.57
12/22/24,10:08:22PM,MiniOcean,,,75,-20.8,-1.46,48001,32.04,8.04,171.5,2.27,14.43
12/22/24,10:23:22PM,MiniOcean,,,75,-35.2,-2.47,47994,32.06,8.04,171.4,2.47,14.34
12/22/24,10:38:22PM,MiniOcean,,,74.9,-38.5,-2.7,47969,32.06,8.04,169,2.37,12.74
12/22/24,10:53:22PM,MiniOcean,,,74.9,-43.6,-3.06,47950,32.05,8.04,168.5,2.3,12.97
12/22/24,11:08:22PM,MiniOcean,,,74.9,-35.8,-2.51,47955,32.05,8.03,168.7,2.27,22.95
12/22/24,11:23:22PM,MiniOcean,,,74.9,-35.4,-2.49,47950,32.06,8.03,169.2,1.95,11.98
12/22/24,11:38:22PM,MiniOcean,,,74.9,-28.3,-1.99,47963,32.05,8.03,164.4,2,10.64
12/22/24,11:53:22PM,MiniOcean,,,74.9,-30.7,-2.16,47957,32.06,8.03,165.8,1.75,9.29
12/23/24,00:08:22AM,MiniOcean,,,74.9,-55.7,-3.91,47958,32.06,8.03,166.6,2.01,9.22
12/23/24,00:23:22AM,MiniOcean,,,74.9,-48.5,-3.4,47963,32.06,8.03,167.5,1.74,9.23
12/23/24,00:38:21AM,MiniOcean,,,74.9,-62.8,-4.41,47959,32.06,8.03,167.8,2.23,8.49
12/23/24,00:53:21AM,MiniOcean,,,74.9,-58.4,-4.1,47965,32.06,8.03,167.7,1.7,10.37
12/23/24,01:08:21AM,MiniOcean,,,74.9,-55.8,-3.92,47967,32.07,8.03,169,1.81,8.86
12/23/24,01:23:21AM,MiniOcean,,,74.9,-58,-4.08,47971,32.07,8.03,169.3,2.01,8.7
12/23/24,01:38:21AM,MiniOcean,,,74.9,-77.9,-5.47,47977,32.07,8.03,166.1,1.98,7.99
12/23/24,01:53:21AM,MiniOcean,,,74.9,-74.6,-5.24,47987,32.08,8.03,167.3,1.65,7.42
12/23/24,02:08:21AM,MiniOcean,,,74.9,-70.2,-4.93,47985,32.08,8.03,160.2,1.35,7.79
12/23/24,02:23:21AM,MiniOcean,,,74.9,-101,-7.09,47990,32.08,8.02,160.7,1.6,7.79
12/23/24,02:38:21AM,MiniOcean,,,74.9,-89,-6.26,47993,32.11,8.03,163.8,1.31,7.28
12/23/24,02:53:21AM,MiniOcean,,,75,-100,-7.02,48002,32.08,8.02,165.4,1.34,11.33
12/23/24,03:08:21AM,MiniOcean,,,74.9,-108.7,-7.64,47999,32.08,8.02,162,1.32,7.38
12/23/24,03:23:21AM,MiniOcean,,,75,-88.4,-6.21,48010,32.08,8.02,162.4,1.39,6.85
12/23/24,03:38:21AM,MiniOcean,,,74.9,-114.4,-8.03,48003,32.08,8.02,167,1.28,5.25
12/23/24,03:53:21AM,MiniOcean,,,74.9,-103.2,-7.25,48019,32.09,8.02,168.5,1.19,12.83
12/23/24,04:08:21AM,MiniOcean,,,75,-98.9,-6.94,48037,32.1,8.02,170.1,1.3,4.72
12/23/24,04:23:21AM,MiniOcean,,,75,-110.7,-7.77,48035,32.08,8.02,167.2,1.37,4.49
12/23/24,04:38:21AM,MiniOcean,,,75,-117,-8.22,48034,32.09,8.02,163.8,1.6,4.38
12/23/24,04:53:21AM,MiniOcean,,,75,-109.4,-7.68,48043,32.09,8.02,165.6,1.95,3.54
12/23/24,05:08:21AM,MiniOcean,,,74.9,-110.1,-7.73,48004,32.09,8.02,164.6,2.3,4.77
12/23/24,05:23:21AM,MiniOcean,,,75,-94.2,-6.61,48055,32.09,8.02,150.1,3.28,2.28
12/23/24,05:38:20AM,MiniOcean,,,75,-64.7,-4.54,48058,32.09,8.02,150.4,2.06,2.06
12/23/24,05:53:20AM,MiniOcean,,,75,-34,-2.39,48073,32.1,8.02,152.6,1.75,4.31
12/23/24,06:08:20AM,MiniOcean,,,75.1,-5.5,-0.39,48087,32.1,8.02,155.2,2.21,7.5
12/23/24,06:23:20AM,MiniOcean,,,75.1,18.1,1.27,48094,32.11,8.03,159.5,2.09,14.5
12/23/24,06:38:20AM,MiniOcean,,,75.1,44.8,3.15,48104,32.11,8.03,161.4,1.99,14.01
12/23/24,06:53:20AM,MiniOcean,,,75.1,57.7,4.04,48111,32.11,8.03,163.7,2.89,7.77
12/23/24,07:08:20AM,MiniOcean,,,75.1,65.6,4.6,48114,32.11,8.03,164.7,2.87,11.41
12/23/24,07:23:20AM,MiniOcean,,,75.1,72.2,5.06,48114,32.12,8.03,166.5,3.09,11.46
12/23/24,07:38:20AM,MiniOcean,,,75.1,94.5,6.63,48112,32.12,8.03,165.9,1.44,7.26
12/23/24,07:53:20AM,MiniOcean,,,75,117.3,8.23,48111,32.12,8.04,167.6,1.41,5.7
12/23/24,08:08:20AM,MiniOcean,,,75.1,158.8,11.14,48123,32.12,8.04,169.1,1.18,7.95
12/23/24,08:23:20AM,MiniOcean,,,75.2,263.2,18.44,48164,32.12,8.05,170.2,1.29,7.51
12/23/24,08:38:20AM,MiniOcean,,,75.2,390.3,27.32,48209,32.11,8.06,168.4,1.26,10.09
12/23/24,08:53:20AM,MiniOcean,,,75.4,514.2,35.96,48277,32.11,8.07,167,1.33,8.64
12/23/24,09:08:20AM,MiniOcean,,,75.5,624.2,43.58,48355,32.11,8.09,167.3,1.31,10.02
12/23/24,09:23:20AM,MiniOcean,,,75.7,762.9,53.19,48438,32.11,8.11,169,1.34,10.36
12/23/24,09:38:20AM,MiniOcean,,,75.8,889,61.89,48522,32.11,8.12,169.8,1.42,10.64
12/23/24,09:53:20AM,MiniOcean,,,76,1013.4,70.45,48600,32.11,8.14,171.1,1.52,10.59
12/23/24,10:08:20AM,MiniOcean,,,76.1,1127,78.24,48675,32.11,8.15,172.4,1.48,11.86
12/23/24,10:27:44AM,R1,,,75.4,396.3,27.32,51538,34.54,7.9,177.6,0.83,1.07
12/23/24,10:28:28AM,R2,,,75.3,383.3,26.35,52287,35.14,7.96,175.7,0.61,6.79
12/23/24,01:36:42PM,MiniOcean,,,75.9,1774,123.43,48544,32.1,8.23,103.4,-0.38,-3
12/23/24,01:51:42PM,MiniOcean,,,76.6,1767,122.03,49139,32.27,8.23,126.6,0.05,3.74
12/23/24,02:06:42PM,MiniOcean,,,76.5,1666.8,115.16,49126,32.28,8.23,142.6,0.37,6.45
12/23/24,02:21:42PM,MiniOcean,,,76.4,1540.8,106.55,49073,32.28,8.23,150.8,0.37,2.23
12/23/24,02:36:42PM,MiniOcean,,,76.4,1489.2,103.05,49035,32.27,8.22,156.8,0.28,2.92
12/23/24,02:51:42PM,MiniOcean,,,76.3,1450.5,100.43,48995,32.28,8.22,162,0.32,0.1
12/23/24,03:06:42PM,MiniOcean,,,76.2,1313.2,91.04,48924,32.28,8.21,165.3,0.18,0.22
12/23/24,03:21:42PM,MiniOcean,,,76.1,1202,83.4,48874,32.27,8.19,167.9,0.21,0.38
12/23/24,03:36:42PM,MiniOcean,,,76,1110.6,77.11,48837,32.27,8.18,170.4,0.25,0.84
12/23/24,03:51:42PM,MiniOcean,,,76,1012.4,70.33,48809,32.27,8.17,172.1,0.22,0.34
12/23/24,04:06:42PM,MiniOcean,,,75.9,920.3,63.95,48786,32.27,8.15,174.2,0.11,-0.45
12/23/24,04:21:42PM,MiniOcean,,,75.9,831.4,57.78,48772,32.27,8.14,175.7,0.14,-0.72
12/23/24,04:36:42PM,MiniOcean,,,75.9,773.6,53.77,48767,32.27,8.14,175.5,0.15,-0.39
12/23/24,04:51:42PM,MiniOcean,,,75.9,692.4,48.13,48768,32.26,8.12,175.2,0.06,-1.03
12/23/24,05:06:42PM,MiniOcean,,,75.9,650.8,45.23,48780,32.26,8.11,172.9,0.03,-0.88
12/23/24,05:21:42PM,MiniOcean,,,76,585.2,40.64,48809,32.26,8.1,168.6,-0.05,-1.19
12/23/24,05:36:42PM,MiniOcean,,,76,516.3,35.85,48818,32.26,8.1,166.4,1.92,7.07
12/23/24,05:51:42PM,MiniOcean,,,75.9,446,30.99,48789,32.27,8.09,168.9,-0.04,-0.21
12/23/24,06:06:41PM,MiniOcean,,,75.9,352.2,24.48,48762,32.26,8.08,171.8,-0.14,-1.3
12/23/24,06:21:41PM,MiniOcean,,,75.8,279.9,19.47,48728,32.26,8.07,171.4,-0.13,0.5
12/23/24,06:36:41PM,MiniOcean,,,75.8,229,15.94,48692,32.27,8.07,169.6,-0.17,-0.65
12/23/24,06:51:41PM,MiniOcean,,,75.7,170.7,11.88,48663,32.26,8.06,169.2,-0.1,-1.95
12/23/24,07:06:41PM,MiniOcean,,,75.7,103.2,7.19,48639,32.26,8.06,170,-0.11,-1.97
12/23/24,07:21:41PM,MiniOcean,,,75.6,82.7,5.77,48608,32.26,8.05,170.4,-0.28,-2.27
12/23/24,07:36:41PM,MiniOcean,,,75.5,73.6,5.14,48568,32.26,8.05,170,-0.29,-2.2
12/23/24,07:51:41PM,MiniOcean,,,75.5,45.6,3.19,48530,32.26,8.05,167.8,-0.28,-2.47
12/23/24,08:06:41PM,MiniOcean,,,75.4,1.8,0.13,48497,32.26,8.05,168.3,-0.34,-2.24
12/23/24,08:21:41PM,MiniOcean,,,75.4,1.7,0.12,48469,32.26,8.04,168.3,-0.33,-1.51
12/23/24,08:36:41PM,MiniOcean,,,75.3,1.9,0.13,48429,32.27,8.04,167.6,-0.33,0.48
12/23/24,08:51:41PM,MiniOcean,,,75.2,-26.8,-1.87,48407,32.27,8.04,166.8,-0.4,-2.67
12/23/24,09:06:41PM,MiniOcean,,,75.2,-17.1,-1.2,48368,32.26,8.04,164.6,-0.41,-2.64
12/23/24,09:21:41PM,MiniOcean,,,75.1,-30.5,-2.13,48355,32.27,8.04,161.1,-0.31,-2.85
12/23/24,09:36:41PM,MiniOcean,,,75.1,-32.1,-2.25,48318,32.27,8.04,160.4,-0.36,-2.85
12/23/24,09:51:41PM,MiniOcean,,,75.1,-56.1,-3.93,48300,32.26,8.04,159.6,-0.39,-3.03
12/23/24,10:06:41PM,MiniOcean,,,75,-66.9,-4.69,48289,32.27,8.04,156,-0.4,-2.8
12/23/24,10:21:41PM,MiniOcean,,,75,-59.3,-4.16,48258,32.27,8.04,155.2,-0.4,-2.72
12/23/24,10:36:41PM,MiniOcean,,,74.9,-58.3,-4.09,48255,32.27,8.04,154.2,-0.34,-2.73
12/23/24,10:51:41PM,MiniOcean,,,74.9,-52.8,-3.71,48240,32.27,8.04,153.8,-0.41,-2.69
12/23/24,11:06:40PM,MiniOcean,,,74.9,-78.7,-5.52,48229,32.27,8.04,153.8,-0.39,-2.96
12/23/24,11:21:40PM,MiniOcean,,,74.9,-73.5,-5.16,48213,32.27,8.03,152.5,-0.42,-3.06
12/23/24,11:36:40PM,MiniOcean,,,74.9,-74.8,-5.25,48213,32.27,8.03,151.3,-0.4,-2.96
12/23/24,11:51:40PM,MiniOcean,,,74.8,-110.9,-7.79,48206,32.28,8.03,151.5,-0.28,-2.69
12/24/24,00:06:40AM,MiniOcean,,,74.8,-89.4,-6.28,48188,32.28,8.03,150.5,-0.4,0.35
12/24/24,00:21:40AM,MiniOcean,,,74.8,-76.2,-5.35,48185,32.27,8.03,149.9,-0.41,-3.03
12/24/24,00:36:40AM,MiniOcean,,,74.8,-96,-6.75,48181,32.28,8.03,150.6,-0.37,-2.97
12/24/24,00:51:40AM,MiniOcean,,,74.8,-92.7,-6.51,48179,32.27,8.03,148.9,-0.41,-3.11
12/24/24,01:06:40AM,MiniOcean,,,74.8,-84.2,-5.92,48177,32.27,8.03,148.1,-0.4,-3.13
12/24/24,01:21:40AM,MiniOcean,,,74.8,-118.1,-8.3,48177,32.27,8.03,149.3,-0.43,-2.51
12/24/24,01:36:40AM,MiniOcean,,,74.8,-111,-7.8,48178,32.27,8.03,148.2,-0.45,-2.99
12/24/24,01:51:40AM,MiniOcean,,,74.8,-98.6,-6.93,48184,32.28,8.03,148.4,-0.31,-2.77
12/24/24,02:06:40AM,MiniOcean,,,74.8,-96.2,-6.76,48191,32.28,8.03,147.3,-0.37,-2.92
12/24/24,02:21:40AM,MiniOcean,,,74.8,-105.5,-7.41,48186,32.28,8.03,146.7,-0.37,-2.87
12/24/24,02:36:40AM,MiniOcean,,,74.7,-102.5,-7.21,48149,32.28,8.03,147.5,-0.37,-2.98
12/24/24,02:51:40AM,MiniOcean,,,74.7,-147.9,-10.39,48154,32.28,8.03,146,-0.38,-2.68
12/24/24,03:06:40AM,MiniOcean,,,74.7,-112.4,-7.9,48155,32.28,8.02,143.9,-0.39,-2.96
12/24/24,03:21:40AM,MiniOcean,,,74.8,-146.2,-10.27,48182,32.28,8.02,144,-0.36,-2.83
12/24/24,03:36:40AM,MiniOcean,,,74.8,-118,-8.29,48185,32.28,8.02,143.4,-0.35,-2.91
12/24/24,03:51:39AM,MiniOcean,,,74.8,-119.8,-8.42,48179,32.28,8.02,133.9,-0.35,-2.83
12/24/24,04:06:39AM,MiniOcean,,,74.8,-102.6,-7.21,48185,32.28,8.02,141.5,-0.39,-2.83
12/24/24,04:21:39AM,MiniOcean,,,74.8,-120.1,-8.44,48189,32.28,8.02,144.8,-0.36,-2.94
12/24/24,04:36:39AM,MiniOcean,,,74.8,-113.4,-7.97,48198,32.28,8.02,147.3,-0.25,-2.65
12/24/24,04:51:39AM,MiniOcean,,,74.8,-116.6,-8.19,48207,32.28,8.02,149.7,-0.37,-3.02
12/24/24,05:06:39AM,MiniOcean,,,74.7,-112.9,-7.94,48180,32.31,8.02,146.9,-0.33,-2.63
12/24/24,05:21:39AM,MiniOcean,,,74.7,-88.5,-6.22,48133,32.27,8.02,143.2,-0.34,-2.68
12/24/24,05:36:39AM,MiniOcean,,,74.7,-52.8,-3.71,48134,32.27,8.02,144.8,-0.4,-2.95
12/24/24,05:51:39AM,MiniOcean,,,74.7,-22.2,-1.56,48139,32.28,8.03,148.9,-0.37,-2.86
12/24/24,06:06:39AM,MiniOcean,,,74.7,4.6,0.32,48143,32.28,8.03,152,-0.38,-2.95
12/24/24,06:21:39AM,MiniOcean,,,74.7,26.9,1.89,48137,32.29,8.03,157.4,-0.35,-2.72
12/24/24,06:36:39AM,MiniOcean,,,74.7,43.3,3.05,48155,32.3,8.03,161,-0.37,-2.72
12/24/24,06:51:39AM,MiniOcean,,,74.7,66.6,4.68,48162,32.29,8.03,164.3,-0.37,-2.5
12/24/24,07:06:39AM,MiniOcean,,,74.7,84.6,5.95,48168,32.28,8.03,167.2,-0.29,-2.61
12/24/24,07:21:39AM,MiniOcean,,,74.8,94.2,6.62,48163,32.28,8.04,169.9,-0.33,-2.53
12/24/24,07:36:39AM,MiniOcean,,,74.7,99.6,7,48168,32.29,8.04,172.2,-0.28,-2.55
12/24/24,07:51:39AM,MiniOcean,,,74.7,127.5,8.96,48172,32.29,8.04,173.8,-0.36,-2.54
12/24/24,08:06:39AM,MiniOcean,,,74.8,165.8,11.65,48187,32.29,8.04,175,-0.37,-2.8
12/24/24,08:21:39AM,MiniOcean,,,74.9,248.7,17.46,48224,32.28,8.05,175.7,-0.22,-2.36
12/24/24,08:36:38AM,MiniOcean,,,75,373.9,26.22,48293,32.28,8.06,176.2,-0.28,-2.48
12/24/24,08:51:38AM,MiniOcean,,,75.1,476.7,33.38,48365,32.28,8.08,175.4,-0.24,-1.94
12/24/24,09:06:38AM,MiniOcean,,,75.3,602.7,42.14,48456,32.28,8.09,175.4,-0.31,-2.49
12/24/24,09:21:38AM,MiniOcean,,,75.5,711.7,49.68,48551,32.28,8.1,174.9,-0.34,-2.62
12/24/24,09:36:38AM,MiniOcean,,,75.7,835.1,58.17,48666,32.28,8.12,172.6,-0.38,-2.66
12/24/24,09:51:38AM,MiniOcean,,,75.9,958.2,66.62,48762,32.27,8.13,168.8,-0.34,-2.66
12/24/24,10:06:38AM,MiniOcean,,,76,1075.3,74.64,48861,32.28,8.15,168.3,-0.36,-2.72
12/24/24,10:21:38AM,MiniOcean,,,76.2,1206.2,83.6,48943,32.28,8.16,165.4,-0.35,-2.75
12/24/24,10:36:38AM,MiniOcean,,,76.3,1303.4,90.21,49019,32.28,8.17,163.6,-0.34,-2.78
12/24/24,10:51:38AM,MiniOcean,,,76.5,1409.7,97.45,49092,32.28,8.2,158.3,-0.34,-2.87
12/24/24,11:06:38AM,MiniOcean,,,76.6,1530.9,105.72,49147,32.28,8.21,151.2,-0.36,-2.88
12/24/24,11:21:38AM,MiniOcean,,,76.7,1599.5,110.34,49208,32.28,8.22,149.5,-0.33,-2.71
12/24/24,11:36:38AM,MiniOcean,,,76.8,1658.8,114.35,49244,32.27,8.23,147.4,-0.36,-2.83
12/24/24,11:51:38AM,MiniOcean,,,76.8,1670.7,115.14,49267,32.28,8.24,145.9,-0.37,-2.74
12/24/24,12:06:38PM,MiniOcean,,,76.8,1699.9,117.1,49290,32.28,8.24,143.3,-0.35,-2.85
12/24/24,12:21:38PM,MiniOcean,,,76.9,1714.2,118.07,49293,32.27,8.25,144.5,-0.36,-2.96
12/24/24,12:36:38PM,MiniOcean,,,76.8,1723,118.73,49264,32.27,8.25,145.1,-0.29,-2.71
12/24/24,12:51:38PM,MiniOcean,,,76.8,1699.7,117.15,49242,32.26,8.25,147.2,-0.34,-2.69
12/24/24,01:06:38PM,MiniOcean,,,76.8,1690.7,116.54,49236,32.26,8.25,151,-0.31,-1.97
12/24/24,01:21:38PM,MiniOcean,,,76.7,1682.7,116.05,49212,32.27,8.25,154.9,-0.26,-2.28
12/24/24,01:36:37PM,MiniOcean,,,76.7,1623.2,111.95,49211,32.27,8.25,158.3,-0.23,-2.17
12/24/24,01:51:37PM,MiniOcean,,,76.7,1586,109.45,49172,32.26,8.25,161.9,-0.2,-1.84
12/24/24,02:06:37PM,MiniOcean,,,76.6,1555.3,107.37,49153,32.27,8.24,164.8,-0.17,-1.54
12/24/24,02:21:37PM,MiniOcean,,,76.6,1497.2,103.43,49111,32.26,8.24,167.5,-0.19,-0.88
12/24/24,02:36:37PM,MiniOcean,,,76.5,1433,99.06,49070,32.26,8.23,170.5,-0.14,-1.35
12/24/24,02:51:37PM,MiniOcean,,,76.4,1368.3,94.68,49017,32.26,8.22,172.3,-0.14,-1.07
12/24/24,03:06:37PM,MiniOcean,,,76.3,1269.8,87.94,48964,32.26,8.21,174.2,-0.11,-0.85
12/24/24,03:21:37PM,MiniOcean,,,76.2,1164.6,80.73,48909,32.25,8.2,176.2,-0.07,-0.51
12/24/24,03:36:37PM,MiniOcean,,,76.1,1061.1,73.6,48875,32.25,8.18,179.7,-0.07,-0.38
12/24/24,03:51:37PM,MiniOcean,,,76.1,977,67.8,48846,32.25,8.17,182.2,0.1,0.54
12/24/24,04:06:37PM,MiniOcean,,,76.1,902.9,62.67,48822,32.24,8.16,184.1,0.19,1.04
12/24/24,04:21:37PM,MiniOcean,,,76,828,57.49,48809,32.25,8.15,185.4,-0.02,0.13
12/24/24,04:36:37PM,MiniOcean,,,76,756.7,52.55,48798,32.24,8.14,187,-0.07,0.21
12/24/24,04:51:37PM,MiniOcean,,,76,701.4,48.71,48789,32.24,8.13,187.9,-0.05,-0.38
12/24/24,05:06:37PM,MiniOcean,,,76,651.2,45.23,48793,32.25,8.12,188.5,-0.06,-0.12
12/24/24,05:21:37PM,MiniOcean,,,76,564.2,39.19,48789,32.25,8.11,183.8,-0.1,-0.34
12/24/24,05:36:37PM,MiniOcean,,,76,481.6,33.46,48776,32.25,8.1,186.2,-0.09,-0.68
12/24/24,05:51:37PM,MiniOcean,,,75.9,377.5,26.24,48753,32.25,8.09,183.3,-0.13,-0.69
12/24/24,06:06:37PM,MiniOcean,,,75.9,312.7,21.74,48734,32.25,8.08,183.8,-0.1,-0.48
12/24/24,06:21:37PM,MiniOcean,,,75.9,222.4,15.47,48713,32.25,8.07,183.3,-0.2,-1
12/24/24,06:36:36PM,MiniOcean,,,75.8,193.7,13.48,48684,32.25,8.07,180.3,-0.2,-1.59
12/24/24,06:51:36PM,MiniOcean,,,75.7,152.5,10.62,48658,32.25,8.06,180.7,-0.27,-1.11
12/24/24,07:06:36PM,MiniOcean,,,75.7,104.7,7.29,48632,32.25,8.06,179.4,-0.08,-1.22
12/24/24,07:21:36PM,MiniOcean,,,75.7,51.5,3.59,48624,32.25,8.05,179.8,-0.03,-1.2
12/24/24,07:36:36PM,MiniOcean,,,75.7,42.6,2.97,48607,32.25,8.05,171.3,-0.26,-1.93
12/24/24,07:51:36PM,MiniOcean,,,75.6,43.1,3.01,48574,32.25,8.05,173.1,-0.31,-2.17
12/24/24,08:06:36PM,MiniOcean,,,75.5,32.9,2.29,48544,32.25,8.05,174.4,-0.28,-1.6
12/24/24,08:21:36PM,MiniOcean,,,75.5,7.9,0.55,48521,32.25,8.04,173.8,-0.3,-2.26
12/24/24,08:36:36PM,MiniOcean,,,75.4,-10.4,-0.72,48487,32.25,8.04,172.4,-0.36,-2.09
12/24/24,08:51:36PM,MiniOcean,,,75.4,-15,-1.05,48459,32.25,8.04,173.4,-0.39,-2.23
12/24/24,09:06:36PM,MiniOcean,,,75.3,-16.1,-1.12,48429,32.26,8.04,163.2,-0.39,-1.78
12/24/24,09:21:36PM,MiniOcean,,,75.3,-7.4,-0.52,48406,32.25,8.04,166.8,-0.4,-2.4
12/24/24,09:36:36PM,MiniOcean,,,75.2,-39.2,-2.74,48385,32.25,8.04,168.8,-0.37,-3.01
12/24/24,09:51:36PM,MiniOcean,,,75.2,-64.6,-4.52,48368,32.25,8.04,169.1,-0.4,-3.05
12/24/24,10:06:36PM,MiniOcean,,,75.1,-52.4,-3.67,48282,32.21,8.02,170.5,-0.23,-2.96
12/24/24,10:21:36PM,MiniOcean,,,75.1,-64.6,-4.53,48274,32.22,8.04,160.2,-0.4,-2.85
12/24/24,10:36:36PM,MiniOcean,,,75.1,-63.8,-4.47,48233,32.21,8.04,162.7,-0.4,-3.09
12/24/24,10:51:36PM,MiniOcean,,,75,-55.7,-3.91,48224,32.21,8.04,162.4,-0.39,-1.57
12/24/24,11:06:36PM,MiniOcean,,,75,-66.7,-4.67,48280,32.26,8.03,164.4,-0.38,-3.12
12/24/24,11:21:36PM,MiniOcean,,,75,-77.9,-5.46,48230,32.23,8.03,165,-0.39,-3.04
12/24/24,11:36:35PM,MiniOcean,,,75,-96.6,-6.78,48207,32.23,8.03,163.3,-0.4,-1.96
12/24/24,11:51:35PM,MiniOcean,,,74.9,-84,-5.89,48195,32.23,8.03,164.3,-0.35,-2.75
12/25/24,00:06:35AM,MiniOcean,,,74.9,-91.3,-6.41,48178,32.22,8.03,159.8,-0.42,-3.04
12/25/24,00:21:35AM,MiniOcean,,,74.9,-87.1,-6.11,48160,32.23,8.03,163.3,-0.41,-3.01
12/25/24,00:36:35AM,MiniOcean,,,74.9,-95.9,-6.74,48167,32.23,8.03,165,-0.37,-2.98
12/25/24,00:51:35AM,MiniOcean,,,74.8,-96,-6.75,48148,32.24,8.03,165.5,-0.34,-2.91
12/25/24,01:06:35AM,MiniOcean,,,74.8,-109.5,-7.69,48157,32.25,8.03,165.7,-0.42,-3.24
12/25/24,01:21:35AM,MiniOcean,,,74.8,-136.4,-9.58,48143,32.23,8.03,166.4,-0.38,-3.05
12/25/24,01:36:35AM,MiniOcean,,,74.8,-118,-8.29,48119,32.23,8.03,165.5,-0.4,-3.01
12/25/24,01:51:35AM,MiniOcean,,,74.8,-133.5,-9.38,48119,32.23,8.03,166.3,-0.42,-2.88
12/25/24,02:06:35AM,MiniOcean,,,74.8,-112.1,-7.88,48114,32.23,8.03,163.1,-0.4,-2.92
12/25/24,02:21:35AM,MiniOcean,,,74.8,-136.3,-9.58,48169,32.27,8.03,163.3,-0.44,-3.2
12/25/24,02:36:35AM,MiniOcean,,,74.8,-112.6,-7.91,48120,32.24,8.03,162.2,-0.4,-3.15
12/25/24,02:51:35AM,MiniOcean,,,74.8,-120.2,-8.45,48125,32.23,8.02,163.8,-0.37,-2.62
12/25/24,03:06:35AM,MiniOcean,,,74.8,-127.5,-8.96,48128,32.25,8.03,165.2,-0.39,-2.88
12/25/24,03:21:35AM,MiniOcean,,,74.8,-122.6,-8.62,48123,32.24,8.02,165.3,-0.45,-2.99
12/25/24,03:36:35AM,MiniOcean,,,74.8,-148.5,-10.43,48176,32.27,8.02,167.6,-0.43,-2.92
12/25/24,03:51:35AM,MiniOcean,,,74.8,-134,-9.42,48114,32.23,8.02,167.6,-0.39,-2.83
12/25/24,04:06:35AM,MiniOcean,,,74.8,-138.2,-9.72,48115,32.24,8.02,167.2,-0.31,-2.58
12/25/24,04:21:34AM,MiniOcean,,,74.8,-130,-9.13,48122,32.24,8.02,168.4,-0.42,-3.04
12/25/24,04:36:34AM,MiniOcean,,,74.8,-129.1,-9.07,48123,32.23,8.02,164.8,-0.4,-3
12/25/24,04:51:34AM,MiniOcean,,,74.8,-130.8,-9.19,48122,32.23,8.02,167.2,-0.39,-2.93
12/25/24,05:06:34AM,MiniOcean,,,74.7,-146.7,-10.32,48129,32.28,8.02,164.4,-0.38,-2.89
12/25/24,05:21:34AM,MiniOcean,,,74.6,-147.4,-10.38,48047,32.25,8.02,161,-0.35,-2.68
12/25/24,05:36:34AM,MiniOcean,,,74.6,-150.2,-10.58,48048,32.27,8.02,161.3,-0.28,-2.34
